Sprite,Entry,Author
76.247.png,"Now fully condensed, POKENAME prepares for its final evolution. It retracts its arms to give itself as much power as possible.",v0rtre
76.248.png,"With a heavily armored body, POKENAME roams many different landscapes. It is usually seen in mountains and volcanoes, often dwelling in a cave.",v0rtre
76.26.png,"POKENAME are always producing electricity within their stony body; if not released periodically, the built-up energy will explode out of it. Entire chunks of their mountainous homes have been destroyed this way.",sk372
76.28.png,"When coiled, it extends sharp spikes from the gaps in its rocky body. These spikes make it a formidable defense against predators.",.izik
76.296.png,"The ruby-like portions of POKENAME's body glow intensely when it senses an enemy's aura. This light can even illuminate dark caves, making escape difficult for foes.",.izik
76.31.png,"It clads itself in the highest-quality rocks it can find, wearing them like royal regalia. When it replaces a rock, it gifts the rock being replaced to one of its young.",Staghorn
76.310.png,"POKENAME have an innate sense of how stable rock and stone in the area is. Those in the mountains have come to know that if one sees a POKENAME running past them, they should follow, or be caught in a landslide.",sk372
76.313.png,"Forged in the fiery depths, it haunts the shadows of ancient caverns. Its grasp is capable of crushing mountains with spectral force.",anarchaz
76.313.png,POKENAME is said to ferry souls lost in rockslides to the afterlife. It's also said to have caused those accidents in the first place.,barthandelus_real
76.315.png,"It holds immense power, which it uses to alter the shape of the earth's crust. A single swipe of its hand can destroy an entire island.",Skymaster426
76.318.png,"POKENAME dwells in volcanic craters atop lofty peaks, shaping the land with its immense power.",anarchaz
76.327.png,POKENAME mines and stashes the toughest stones it can find to use as weapons. These stones can't be cracked by humans with any handheld equipment.,abstrusePaladin
76.332.png,"With its granite-hard tail, it can crush almost anything equal to its hardness. By energizing its tail, POKENAME becomes even more dangerous.",Kurator Chorby
76.333.png,"The stones on its body are tougher than iron, granting it immense durability. Using its massive tail, it smashes cave walls and devours any fossils that fall.",.izik
76.336.png,"POKENAME shred through entire mountains looking for the toughest rocks to rebuild their rock-like scales. In a rampage, they will divebomb into the ground with the force of a meteorite.",Mistymagius
76.338.png,POKENAME often use illusions to make their rocky armor look like gems or polished metal. It is said that staring into the gem on its tail will show you a vision of your ideal self.,sivanandi
76.339.png,"POKENAME are popular among gardeners for their shedded skin, which hardens and crumbles, becoming a nutrient-rich soil for plant growth.",MelodyDeLune
76.34.png,"The purple portions of its tail excrete toxic dribbles, weakening foes. It uses its rocky arms to slam opponents who resist the poison's effects.",.izik
76.340a.png,"It is rare to see POKENAME near the surface as they prefer to reside near underwater volcanic vents. If seen, it could be an early sign of a flood coming.",KitArchen
76.363.png,Its rocky abdomen stores billions of silk strands that it uses to ensnare prey. The silk becomes brittle and fragile when exposed to sunlight.,.izik
76.364.png,"It drills tendrils into cave ceilings before dropping onto unsuspecting explorers. Its stony body has a shale-like texture, blending with the environment.",.izik
76.367.png,"It clings to cave ceilings, blending seamlessly with its surroundings. Small wicks on its rocky body light like candles when others draw near.",.izik
76.369.png,"POKENAME carefully remove, crush and reshape parts of the mountains they reside in over time. It is thought that they are attempting to turn these mountains into vast temples for a civilization that no longer exists.",sk372
76.374.png,"The hot rocks covering its body lose their heat when out of direct sunlight. Under sunlight, however, they can reach searing temperatures hotter than a stovetop within seconds.",.izik
76.413.png,"The spines along a POKENAME's body are composed of nephrite jade. POKENAME will use their sturdy bodies to carve out spots to burrow within caves, eating the minerals inside to help grow their spines.",Wildheartrazorfangs
76.42.png,"It latches onto prey like Arbok, draining their life force with a powerful bite. Its stone body makes it immune to the prey's final struggles.",.izik
76.424.png,"POKENAME floats in shallow waters, using its electrified tentacles to paralyze its prey. Schools of POKENAME can be seen washed up on the beach after large storms. ",Mistymagius
76.426.png,"Its rocky exterior made it near invulnerable in the ancient world, helping it claim large amounts of territory for itself. Its only weak spot is a small area on the neck where its stone skin is least durable.",sk372
76.439.png,POKENAME is said to appear in mountains being drilled or tunneled with no regards to the Pokémon dwelling within. It enacts a terrible vengeance on those who do not respect the mountain's inhabitants.,sk372
76.441.png,"It emits loud screeches while flying through the night, disorienting foes. Once its target is dizzy, it strikes with the rock-like portion of its tail.",.izik
76.445.png,The mucus dripping from its body hardens into a stone-like material after prolonged sun exposure. This hardened mucus is widely used in hospitals for crafting inexpensive casts for broken limbs.,.izik
76.452.png,"Its soft, plush-like body is encased within dense, unyielding stones. If an attacker approaches, it retaliates by hurling boulders to drive them away.",.izik
76.453.png,"Lying motionless on sun-soaked beaches, it appears lifeless during the day. At night, it uses kelp-like appendages to drag itself to graze on grass.",.izik
76.462.png,"Wherever this Pokémon walks, a quake can be felt, along with a drop in temperature. Its rocky scales are cold to the touch.",HoundRyS
76.65.png,Its psychic abilities and robust body enable it to absorb shocks and send them back. Its massive memory makes it also an unparalleled underground guide.,mistershaokahn
76.67.png,"POKENAME can spend decades searching for the perfect boulder, forming a deep bond with it. Even while sleeping, it holds the chosen rock close within its muscular grip.",.izik
76.68.png,POKENAME performs powerful uppercuts to knock stones loose from cave ceilings. It consumes these stones as part of its rocky diet.,.izik
76.75.png,"Clinging to cave walls, it punches through rock in search of Iron Balls. When it finds one, it swallows it whole for nourishment.",.izik
76.76c.png,"When POKENAME is propelled into space, it assumes this form. The planet formed on POKENAME's body appears habitable.",Rkmaster25367
76.85.png,It embeds itself into rocky terrain and bites those who step on it. Its three heads rarely agree on anything.,kittyluv090 
76.85.png,"Despite the weight of its boulder-like body and three heads, POKENAME can become dangerously fast. Once it accumulates too much speed, however, it may stumble and roll into its surroundings with devastating force.",SonTyp
76.91.png,The spikes it shoots from its head are similar to cave stalactites. Trying to prevent its shell from closing is as difficult as holding up a collapsing cave ceiling.,foolish_weasel
76.97.png,The stone at the end of its pendulum has a slight magnetic charge. It is just as hard and unyielding as POKENAME's rocky body.,.izik
